name;version OLD;version NEW;URL к репозиторию;alternative;dependency;комментарий
@napi-rs/nice-linux-riscv64-gnu;1.1.1;1.1.1;https://www.npmjs.com/package/%40napi-rs%2Fnice-linux-riscv64-gnu;npm install @napi-rs/nice-linux-riscv64-gnu@1.1.1;transitive (не определено по lockfile);Транзитивная зависимость. Версию менять только через npm update / пересборку lockfile; самостоятельный апгрейд может нарушить peer-зависимости родителя.
@napi-rs/nice-linux-s390x-gnu;1.1.1;1.1.1;https://www.npmjs.com/package/%40napi-rs%2Fnice-linux-s390x-gnu;npm install @napi-rs/nice-linux-s390x-gnu@1.1.1;transitive (не определено по lockfile);Транзитивная зависимость. Версию менять только через npm update / пересборку lockfile; самостоятельный апгрейд может нарушить peer-зависимости родителя.
@napi-rs/nice-linux-x64-gnu;1.1.1;1.1.1;https://www.npmjs.com/package/%40napi-rs%2Fnice-linux-x64-gnu;npm install @napi-rs/nice-linux-x64-gnu@1.1.1;transitive (не определено по lockfile);Транзитивная зависимость. Версию менять только через npm update / пересборку lockfile; самостоятельный апгрейд может нарушить peer-зависимости родителя.
@napi-rs/nice-linux-x64-musl;1.1.1;1.1.1;https://www.npmjs.com/package/%40napi-rs%2Fnice-linux-x64-musl;npm install @napi-rs/nice-linux-x64-musl@1.1.1;transitive (не определено по lockfile);Транзитивная зависимость. Версию менять только через npm update / пересборку lockfile; самостоятельный апгрейд может нарушить peer-зависимости родителя.
@napi-rs/nice-openharmony-arm64;1.1.1;1.1.1;https://www.npmjs.com/package/%40napi-rs%2Fnice-openharmony-arm64;npm install @napi-rs/nice-openharmony-arm64@1.1.1;transitive (не определено по lockfile);Транзитивная зависимость. Версию менять только через npm update / пересборку lockfile; самостоятельный апгрейд может нарушить peer-зависимости родителя.
@napi-rs/nice-win32-arm64-msvc;1.1.1;1.1.1;https://www.npmjs.com/package/%40napi-rs%2Fnice-win32-arm64-msvc;npm install @napi-rs/nice-win32-arm64-msvc@1.1.1;transitive (не определено по lockfile);Транзитивная зависимость. Версию менять только через npm update / пересборку lockfile; самостоятельный апгрейд может нарушить peer-зависимости родителя.
@napi-rs/nice-win32-ia32-msvc;1.1.1;1.1.1;https://www.npmjs.com/package/%40napi-rs%2Fnice-win32-ia32-msvc;npm install @napi-rs/nice-win32-ia32-msvc@1.1.1;transitive (не определено по lockfile);Транзитивная зависимость. Версию менять только через npm update / пересборку lockfile; самостоятельный апгрейд может нарушить peer-зависимости родителя.
@napi-rs/nice-win32-x64-msvc;1.1.1;1.1.1;https://www.npmjs.com/package/%40napi-rs%2Fnice-win32-x64-msvc;npm install @napi-rs/nice-win32-x64-msvc@1.1.1;transitive (не определено по lockfile);Транзитивная зависимость. Версию менять только через npm update / пересборку lockfile; самостоятельный апгрейд может нарушить peer-зависимости родителя.
@napi-rs/wasm-runtime;1.1.6;1.1.6;https://www.npmjs.com/package/%40napi-rs%2Fwasm-runtime;npm install @napi-rs/wasm-runtime@1.1.6;@oxc-parser/binding-wasm32-wasi, @rolldown/binding-wasm32-wasi, @rspack/binding-wasm32-wasi, @unrs/resolver-binding-wasm32-wasi;Транзитивная зависимость. Версию менять только через npm update / пересборку lockfile; самостоятельный апгрейд может нарушить peer-зависимости родителя.
@ngtools/webpack;22.1.8;22.1.8;https://www.npmjs.com/package/%40ngtools%2Fwebpack;npm install @ngtools/webpack@22.1.8;@angular-devkit/build-angular;Транзитивная зависимость. Версию менять только через npm update / пересборку lockfile; самостоятельный апгрейд может нарушить peer-зависимости родителя.
@noble/hashes;1.4.0;1.4.0;https://www.npmjs.com/package/%40noble%2Fhashes;npm install @noble/hashes@1.4.0;pkijs;Транзитивная зависимость. Версию менять только через npm update / пересборку lockfile; самостоятельный апгрейд может нарушить peer-зависимости родителя.
@nodelib/fs.scandir;2.1.5;2.1.5;https://www.npmjs.com/package/%40nodelib%2Ffs.scandir;npm install @nodelib/fs.scandir@2.1.5;@nodelib/fs.walk;Транзитивная зависимость. Версию менять только через npm update / пересборку lockfile; самостоятельный апгрейд может нарушить peer-зависимости родителя.
@nodelib/fs.stat;2.0.5;2.0.5;https://www.npmjs.com/package/%40nodelib%2Ffs.stat;npm install @nodelib/fs.stat@2.0.5;@nodelib/fs.scandir, fast-glob;Транзитивная зависимость. Версию менять только через npm update / пересборку lockfile; самостоятельный апгрейд может нарушить peer-зависимости родителя.
@nodelib/fs.walk;1.2.8;1.2.8;https://www.npmjs.com/package/%40nodelib%2Ffs.walk;npm install @nodelib/fs.walk@1.2.8;fast-glob;Транзитивная зависимость. Версию менять только через npm update / пересборку lockfile; самостоятельный апгрейд может нарушить peer-зависимости родителя.
